name,release_date,required_age,price,header_image,positive,negative,recommendations,genres,categories,description
Need for SpeedÃ‚Æ’?Ã‚Â½ Payback,2020-06-18,13.0,29.99,nan,,,,nan,nan,"Set in the underworld of Fortune Valley, you and your crew were divided by betrayal and reunited by revenge to take down The House, a nefarious cartel that rules the cityÃ‚Æ’??s casinos, criminals and cops. In this corrupt gamblerÃ‚Æ’??s paradise, the stakes are high and The House always wins. Craft unique rides with deeper performance and visual customization than ever before. Push them to the limit when you narrowly escape the heat in epic cop battles. From insane heist missions to devastating car battles to jaw-dropping set piece moments, Need for Speed Payback delivers an edge-of-your-seat, adrenaline-fueled action-driving fantasy. Key Features: Scrap to stock to supercar. Your car is at the center of everything you do in Need for Speed Payback. Endlessly fine-tune your performance with each of the five distinct car classes (Race, Drift, Off-Road, Drag and Runner) to turn the tables on the competition in any race, mission or challenge. Live out an action-driving fantasy. Play as three distinct characters united by one common goal: revenge. Tyler, Mac and Jess team up to even the score against all odds, and enter the ultimate race to take down The House. Battle cops with ever-increasing intensity, race against rivals across the city and drive on and off-road through mountains, canyons and deserts. High stakes competition. Win big with all-new Risk vs Reward gameplay. Intense cop chases mean the stakes have never been higher. Challenge your friends or potential rivals via Autolog recommendations throughout the events or go head-to-head in classic online leaderboards. The Need for SpeedÃ‚Æ’?Ã‚Â½ Payback - Deluxe Edition gives you an edge over the competition. Stand out from the crowd with exclusive customization items and receive in-game discounts, Rep bonuses and five shipments to get your adventure started. Also includes the upcoming Story Mission Pack and the Need for SpeedÃ‚Æ’?Ã‚Â½ Payback Platinum Car Pack with exclusiveÃ‚Æ’?ÃƒÂ¿ Platinum Blue Underglow. Deluxe Edition Content: Ã‚Æ’?Ã‚Â½ Upcoming Story Mission Pack Ã‚Æ’?Ã‚Â½ Exclusive Deluxe Edition NOS color (Can be applied to 5 cars) Ã‚Æ’?Ã‚Â½ Exclusive Deluxe Edition License Plate Ã‚Æ’?Ã‚Â½ Exclusive Deluxe Edition Leaderboard icon Ã‚Æ’?Ã‚Â½ 5 Shipments Ã‚Æ’?Ã‚Â½ 5% Rep Bonus Ã‚Æ’?Ã‚Â½ 10% Discount on in-game content using earned in-game currency Platinum Car Pack Includes: Ã‚Æ’?Ã‚Â½ Exclusive Platinum Blue Underglow &amp"
Earthquake escape,2021-11-25,0.0,199.99,https://cdn.akamai.steamstatic.com/steam/apps/1720060/header.jpg?t=1637843408,0.0,1.0,0.0,Single-player,"Simulation,Education,3D,Tutorial,Singleplayer","This is an earthquake escape game, about how to move to a safe place at home when an earthquake occurs, and make an earthquake safe escape game. Our protagonist kid is alone at home. Where can he move to hide in order to be safer? -Third-person perspective -Simple and intuitive operation method, move by clicking the left button, and squat down to avoid with the right button -Time is tight, only 11 seconds -Maybe the exclamation point will be a hint Can you operate the protagonist children to safely avoid the earthquake?"
Naklua VR,2017-11-10,0.0,1.99,nan,,,,nan,nan,"Naklua VR is a large puzzle game set in a spacious sky where you must navigate a multitude of levels, traps and dangerous paths. Naklua has used VR to it's advantage by making the experience as limitless as possible. With the help of parkour, maneuver and jump between hand-built levels to navigate between a different set of challenges. 1. A huge number of levels with great variety 2. Physics plays a big part in the game, adding realism 3. You may play in a comfortable area, or in an office 4. Great VR graphics 5. Change weather and time of day to your own liking 6. Enjoy the game from the height of a bird using a virtual reality headset 7. Compete against your friends to see who can finish first"
Marmoset,2021-10-26,0.0,1.99,https://cdn.akamai.steamstatic.com/steam/apps/1783090/header.jpg?t=1658260761,0.0,23.0,29.0,Single-player,"Adventure,Survival,Female Protagonist,Mystery,Open World,Sci-fi,Pixel Graphics,Action-Adventure,Metroidvania,Casual,Platformer,Action,Exploration,2D Platformer,2D,Indie,Singleplayer,Artificial Intelligence,Arcade,Collectathon","Marmoset is a mystery-filled survival game set a century after the events of World War III, a little 15-year-old Luna and her friend AI (Artificial Intelligence) Chimbra embark on a grand and dangerous adventure to reclaim their old home, the Caves of Marmoset, for without them the City of Marmoset can have its days numbered. Open world. Cave exploration with unique biomes full of monsters, treasures and traps. Story full of mysteries that are revealed throughout the game. Agriculture, fishing, cooking and construction. Minigames playable on Luna's notebook and Bar arcade. Updates with new content. Hi, my name is Marcos and I am solely responsible for the production and development of the Marmoset game. I've always been passionate about games, even though I couldn't afford a console in my childhood, I spent all the money I made at video stores and LanHouse, I always dreamed of being a game developer, but I decided to put my dream into practice in early 2019, at the beginning I didn't know anything about arts or programming, learning everything mainly through Youtuber, until I reached the level of developing the game Marmoset, which is my first game released on Steam, I hope you have a lot of fun with the game Marmoset!!!"
Echo Grotto,2017-09-20,0.0,7.99,https://cdn.akamai.steamstatic.com/steam/apps/705870/header.jpg?t=1568769468,0.0,55.0,0.0,Single-player,"Adventure,Indie,Casual,VR,Exploration","Echo Grotto is a virtual reality experience that lets you explore unique and intricate cave systems using a range of caving gear and tools! Traverse underwater tunnels, huge open caverns, crystal caves, massive ravines, sulfur pools, deep pits, glow-worm lit grottos and much more! Echo Grotto uses subtle random generation to make every cave system feel unique, while still delivering amazing locations and deeply interconnected caves since every cavern and passage is handmade and uniquely designed. Each time you embark down into the caves of Echo Grotto you will never know whatÃ‚Æ’??s around the corner! Before you descend into a new cave system you can choose what gear you want to take with you. You might choose another locomotion method (like a grappling hook) or maybe an additional light source like a headlamp or lantern. Maybe you would rather take a snorkel with you so that you can reach the underwater portions of the caves? Or maybe a flare gun to easily light up things in the distance. There are many different tools to choose from! You can explore the caves using a unique teleportation system, where you throw a small Ã‚Æ’??teleporter lampÃ‚Æ’?? and you will be teleported to where it lands. This lamp will leave a trail of previous lamps behind you, resulting in a trail of lights that leads you back the way you came! Much like how cavers would leave a string behind them as they go, your teleporters leave a wire and trail of lights for you to retrace your steps. Another locomotion option is a pair of caving hooks, which you can use to freely 'grab and move' yourself around the environment! Choose to play as either an 'experience' or a 'game'. Choosing 'experience' will allow you to pick whatever gear you want from the start and simply explore the caves as you wish, while choosing 'game' will include a progression system, where you start with only basic tools and must search for more within the caves. It also employs a simple currency system, where you can use various gemstones found within the caves to get better tools! You can also play a range of special Ã‚Æ’??scenariosÃ‚Æ’?? which alter the gameplay in unique ways. For example, you can explore a flooded cave system, start the game from an alternative entrance or play with nothing but glowsticks! Some scenarios are like special challenges, like starting the game already deep into a cave system with only a candle (which will run out over time!). You will also find a range of cave-dwelling creatures in Echo Grotto. Keep an eye out for snails, eels and wetas! But if youÃ‚Æ’??re not a fan of creepy-crawlies you can always set which animals can be found in the caves (or even none at all). Go and see for yourself whatÃ‚Æ’??s deep in the caves of Echo Grotto!"
Evidence of Life,2018-11-19,0.0,0.99,https://cdn.akamai.steamstatic.com/steam/apps/950130/header.jpg?t=1652453895,0.0,9.0,35.0,"Single-player,Steam Achievements","Indie,2D,Action-Adventure","You are a Space Traveler searching out alien DNA on distant planets. Harvest the minerals and flora of endlessly generated worlds. Destroy any inhabitants you encounter. All in the name of science! This game is a retro 2d side scrolling action game with an addictive mix of alien fighting and planet mining. Upon setting down on a planet, the alien hives will stir...... Protect yourself with upgrade-able weapons to fight aliens and collect their precious alien DNA. Over time gain rapid fire and multi shot for your weapon. Dig into the planet with your mining tool and discover caves and alien gems. Gems will level up your weapons, mining tool, and explosive damage. Gather seven types of DNA on each planet, you will need to take different samples of the environment and the alien life. Hunt for long term DNA goals to level up six different buffs like force field, health regen and alien bullets. When all DNA on a planet is collected you are free to move to a new world. Explore randomised planets that get progressively harder, there are hundreds of potential planet types and the game does not end. Over 30 enemy types. Fight the deadly face eaters, giant hopping oddities and menacing hives with disgusting egg sacks! Find and harvest the dangerous boss aliens. Full atmospheric soundtrack and tons of slithering alien Foley by the games creator Mark Mauer. Level up, gather all the buffs, no limits, become a world destroyer! Take your cyber pup along for the ride."
Waifu vs Evil,2021-09-10,0.0,0.49,https://cdn.akamai.steamstatic.com/steam/apps/1639340/header.jpg?t=1631335830,0.0,23.0,0.0,Single-player,"Horror,Survival Horror,FPS,Sexual Content,Open World,Zombies,Nudity,Hentai,Action,Mature,Adventure,RPG,Casual,Simulation,Indie,Sandbox,Shooter,Survival,Anime,Singleplayer","Waifu vs Evil is a first-person action horror game set in a small abandoned town that has been attacked by an alien. Explore the deserted houses and streets, find weapons and supplies to fight back the bloodthirsty monsters. Collect all the girls drawings hidden in the city to complete the game. Features Realistic graphics Large open location Melee and ranged weapons Dangerous zombies Ten beautiful drawings of girls"
Garshasp: Temple of the Dragon,2012-09-24,0.0,4.99,https://cdn.akamai.steamstatic.com/steam/apps/99410/header.jpg?t=1496227377,0.0,41.0,0.0,"Single-player,Partial Controller Support","Action,Indie,Hack and Slash,Fantasy","The mighty mythological hero, Garshasp, travels into distant lands in search for the secrets hidden in the temple of the dragon, unaware of the hidden dangers and creatures awaiting him in the cursed lands. You play as the mighty Garshasp in this hack and slash expansion pack for the original Ã‚Æ’??Garshasp: The Monster SlayerÃ‚Æ’?Ã‚Â game taking place before the original story. Key features Deep hack and slash combat system with various combo moves Cinematic in-game camera following the epic journey Fantasy mythological world filled with ferocious monsters from ancient literature and Persian Mythology Epic environments Mythology based story"
Knights Rubbish,2018-12-06,0.0,3.99,nan,,,,nan,nan,"A co-op platformer fighter game made with real photos, featuring our beloved character Keshia Erasia and his friends. They have risen from the rubbish and they seek for adventures. Invite a friend (you can also play alone if you don't have any friends) and play as your favorite rubbish! Exciting, eh? Key Bindings: -rubbish/knights-rubbish-manual.pdf Features 5 hilarious heroes to choose from. Local co-op arcade. Cool combo skills. 5 levels in total. (About 2 hours of gameplay.) Amazing photo realistic graphics. Fun. It only costs you couple dollars and cents. Can't think of any other note-worthy features, sorry. The Knights Keshia Erasia Combos Demo: Keshia Erasia was once the happiest eraser in the world. His owner Bobby had always placed him inside an exquisite aluminum box after using him. Though becoming smaller everyday, Keshia still enjoyed the time with BobbyÃ‚Æ’?ÃƒÂuntil one day, Bobby tripped on a crossbar and dropped his aluminum box on the sidewalk. The pain was enough for Bobby to forget the aluminum box and left. Keshia thus became just another forsaken rubbish on the side walk. Depressed, angered, and ERASAAAIED! Keshia picked up his companion Pencil and founded Knights Rubbish because why not? He planned to recruit other poor rubbish along his adventure. Wendy Floopy Combos Demo: Wendy Floopy was once the 6th installation floppy disk of a famous operating system. However, then came CDs, USB drives, and well, cloud downloads as replacements of floppies, so her owner Bobates the Software Engineer tossed her in the recycling box without another glimpse. Bored, WendyÃ‚Æ’??s biggest interest became collecting CDs in the recycling box. One day, Keshia Erasia, the founder of Knights Rubbish happened to pass by and fall in love with Wendy, but Wendy refused Keshia because he is ugly. Nonetheless, Wendy and Keshia still remained good friends, and Wendy became a crucial member in Knights Rubbish. Ranawato Plato Combos Demo: Ranawato Plato was once the most beloved plate of a famous philosopher, Bobus. As bad luck would have it, Bobus committed suicide due to the pain of existence. Ranawato then became an unused plate on the shelf (aka. rubbish). Overwhelmed by sad emotions, Ranawato dreamed of her deceased owner every nightÃ‚Æ’?ÃƒÂuntil one day, a handsome spoon came and introduced himself. Ranawato thus forgot her past owner and ran away with the spoon. It turned out that the spoon was not only handsome, but magical. Ranawato realized that she could actually communicate with the spoon by telepathy and the spoon could do a lot of magical tricks. Together, they roamed the world, performing magic tricks and impressed some depressed souls. The founder of Knights Rubbish, Keshia Erasia happened to be among the audiences in one of Ranawato and the spoonÃ‚Æ’??s magic show. Extremely spellbound by the show, Keshia recruited Ranawato as a member of Knights Rubbish. The spoon wasnÃ‚Æ’??t recruited because Keshia didnÃ‚Æ’??t like spoons, nonetheless, Keshia agreed that Ranawato carry the spoon anywhere she went. Othox Codox Combos Demo: -tASFdM Othox Codox was once a magic codex written by the famous sorcerer Bobbington. Unfortunately, Bobbington was executed because homosexuality wasnÃ‚Æ’??t legal then. All BobbingtonÃ‚Æ’??s precious publications were torn and ripped, some burnt in the merciless flames. Othox, though almost ripped into shreds, called for the Blessings of Rabimouchinus and granted a wheel chair to aid him. He practiced the magic written inside him as he ran away from the murderers and gradually became one of the greatest magic codex in the world. The founder of Knights Rubbish, Keshia Erasia recruited Othox because Knights Rubbish lacked a mage. Sirurueruerue Senyesuensuesue &amp"
BARRAGE / Ã‚â€š?Ã‚ÂÃ‚â€ ÃƒÂ»?,2018-04-18,0.0,1.24,https://cdn.akamai.steamstatic.com/steam/apps/836080/header.jpg?t=1657633155,0.0,43.0,14.0,"Single-player,Steam Achievements,Steam Cloud,Stats,Steam Leaderboards","Action,Indie,VR,Shooter","Tired of 'Pew-Pew' Pistol, Why not try about 40mm Bofors Anti-air Guns, or Mighty 88mm Flak-cannon? Ãƒâ€ ??Ãƒâ€ ??Without Aiming and Reloading, There is Only Trigger happy. Ãƒâ€ ??Ãƒâ€ ??Welcome to Barrage, 23mm'Shilka'Cannon is the Tiniest Weapon in this game. Ãƒâ€ ??Ãƒâ€ ?? Ãƒâ€ ??Ãƒâ€ ??About This Game: Ãƒâ€ ??Ãƒâ€ ??-This is a Simple Shooooooooooooooooting Game. Ãƒâ€ ??Ãƒâ€ ??-'Aiming'is not Included in this game.Just be Rambo. Ãƒâ€ ??Ãƒâ€ ??-Swiftly Attack/Defence Stance Switch. Ãƒâ€ ??Ãƒâ€ ??Four Weapon Unlocked: Ãƒâ€ ??Ãƒâ€ ??-ZSU-23-4'Shilka'Autocannon Ãƒâ€ ??Ãƒâ€ ??-40mm'Bofors'Cannon Ãƒâ€ ??Ãƒâ€ ??-88mm Flak36 Cannon Ãƒâ€ ??Ãƒâ€ ??-M48'Chaparral'Missile Ãƒâ€ ??Ãƒâ€ ??Face the Combination Attack of: Ãƒâ€ ??Ãƒâ€ ??-V-1 Ballistic Missile Ãƒâ€ ??Ãƒâ€ ??-V-1 Ballistic Missile Ãƒâ€ ??Ãƒâ€ ??-Ju-87 Dive Bomber Ãƒâ€ ??Ãƒâ€ ??-Do-17 Medium Bomber Ãƒâ€ ??Ãƒâ€ ??-Fritz-X Guided Bomb Ãƒâ€ ??Ãƒâ€ ??-Me-264 Heavy Bomber Ãƒâ€ ??Ãƒâ€ ??-Ho-229 Jet Fighter. Ãƒâ€ ??Ãƒâ€ ??-War Zepplin Ãƒâ€ ??Ãƒâ€ ??-Flying Fortress Ãƒâ€ ??Ãƒâ€ ??-Armed UFO Ãƒâ€ ??Ãƒâ€ ??-Unidentified WunderWaffen Ãƒâ€ ??Ãƒâ€ ??Don't make a fuss about shooting WWII Aircraft with Cold War weapons, They are probably used to it."
Tokavuh Stream Control,2019-06-24,0.0,19.99,https://cdn.akamai.steamstatic.com/steam/apps/840160/header.jpg?t=1570447263,0.0,12.0,0.0,nan,"Utilities,Video Production,Animation & Modeling","Have you always wanted an easy way to control your stream without complicated keyboard shortcuts? Easily change scenes, hide sources, and mute your mic when sneezing? Go from regular cross fades into full-scene animations? Have a nice sound board to enhance your commentary? Then this product is for you! Tokavuh Stream Control allows you to connect your mobile device to OBS Studio or Streamlabs OBS and control it as well as provide some missing functionality. Start and stop streaming, display death counters, animate items on screen, animated full scene switches, sound board, run applications, and much more! It's all available at your fingertips with no extra hardware, no waiting for delivery, with limitless upgrade possibility in the future. Install Stream Control on your gaming PC and connect almost any mobile device with a browser to it for total control. No wires, no hassle, no extra installations. You can create your own functionalities by building up from the blocks provided in the application. Supports dual PC configuration and unlimited amount of buttons and folders! If you happen to like keyboard shortcuts but want more functionality than the basic applications provide, we support those also. Future plans Support for other streaming applications, more functionality, easier animations, everything the community feels would help them to provide a professional streaming experience. For Android devices you can install Tokavuh Stream Control in Google Play Store or use the web view available within the application. iOS application available from TestFlight at . Note that obs-websocket must be installed for the connection to OBS Studio to work! Get it at -websocket . Streamlabs OBS does not require this part."
Age of Heroes (VR),2017-07-20,0.0,29.99,https://cdn.akamai.steamstatic.com/steam/apps/586080/header.jpg?t=1500551071,0.0,12.0,0.0,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer","Adventure,Action,RPG,VR","Ã‚Æ’??Age of HeroesÃ‚Æ’?Ã‚Â is a multiplayer combat VR game that emphasizes physical and intense boss battles. Pick up your weapons, choose your classes (Mage, Archer, Warlock, Priest), team up with other players, and banish evil demons to protect the world! Game Feature Ã‚Æ’?Ã‚Â½ Extensive team cooperation and strategy Ã‚Æ’?Ã‚Â½ Unique and diverse classes and skills Ã‚Æ’?Ã‚Â½ Challenging and intriguing raids Ã‚Æ’?Ã‚Â½ Interaction with global players across different VR platforms Ã‚Æ’?Ã‚Â½ Loot collection and character development Ã‚Æ’?Ã‚Â½ Actual physical body movements in VR Classes and skills Age of Heroes involves multiple classes: mage, warlock, archer, priest, and warrior. The uniqueness of the classes creates opportunities for strategy and teamwork between players. Each class has its own skill set and development. By choosing different skills, you can create your own play style and create a character that best fits your own strategy and personality. At launch, 4 classes will be available: Mages are noble masters of the element power from the Energy Source. Mages can deal powerful Area of Effect (AoE) and slow enemies attacks. Archers are professionally-trained fighters who shoot volleys of arrows upon their foes. The faster the arrows are shot, the more damage they can inflict. Warlocks can summon mighty golems. Warlocks are drawn to the dark side of the Energy Source. They have mastered the way of fighting demons. Priests are the key supporters in a team. Their healing and resurrection skills are crucial in raids. After launch , we will add the warrior class: Warriors are tanks and have massive defensive abilities. Warriors are best suited for near or middle range attacks. Challenging and intriguing raids At launch, there will be 3 different raids: Hall of Death, Freezing Stronghold, and Fort of Horror. Each raid contains battles and bosses that require team cooperation and different raid strategies. Actual body movements In Age of Heroes, you need physical body movements like ducking or quick dodging to avoid darts and boss special abilities. Age of Heroes adapts for different room sizes, you can set different game configurations to complete all tasks with just slight movements for small rooms or change the configuration to use big movements for larger rooms. Physical movements are triggered when you see the alert on the ground or hear the NPC voice alert, then you know itÃ‚Æ’??s time to react. Loot and character development Players have a chance to loot scrolls that permanently enhance the skills of heroes after each battle. With different skill builds and team strategies, every single combat is a new fight. For example, the healing skill scroll will transform priestÃ‚Æ’??s healing skill from individual healing into group healing. This change frees your teammates from frequent hit-and-run so they can focus more on attack. Talk to your teammates to make team combat fun and effective!Ã‚Â¶ÃƒÂ¿ Play with heroes worldwide Age of Heroes includes single-player mode and multiplayer mode. In multiplayer mode, you may set up your own game or join an existing game. Each game allows a party of up to 5 players. The more players there are, the more difficult the game becomes! in addition, Age of Heroes supports cross-platform co-op. You can play it with players using either Vive or Oculus Rift. Also, you can use build-in audio chatting system to communicate with your teammates if your VR gear supports audio inputs. DLCs in the future New class DLC coming soon: A new class, warrior, will be added soon after launch. Warrior is the symbol of courage, loyalty and justice. They fight enemies in the front of the battle line and protect teammates by shields. With warrior, players can develop more team combat strategies. Leaderboards and achievements DLC After the new class DLC, leaderboards and achievements will be added to the game. In the achievements system, players can meet challenges in Age of Heroes and gain rewards. Personal space DLC In the third DLC, players will have their own personal space! Players can display their trophies and adjust their charactersÃ‚Æ’?? skills and talents in personal space."
Stars,2016-08-30,0.0,14.99,https://cdn.akamai.steamstatic.com/steam/apps/501440/header.jpg?t=1472549287,0.0,11.0,5.0,"Single-player,Steam Achievements,Steam Trading Cards","Indie,Casual,Simulation,VR","Ã‚Æ’??do you remember the time of a cool summer night, you were still a child, sitting with your parents, looking up at the starsÃ‚Æ’?Ã‚Â Ãƒâ€ ??StarsÃƒâ€ ??is a VR game about stars. With the soothing music, you can completely relax and look up at all the beautiful stars. Do you know how many stars are there? how many constellations? where did the 12 constellationsÃ‚Æ’?? names come from? what is the story of every constellation? We will show you all the answers. Game FeaturesÃ‚â€¹Ã‚Â¬? Peaceful and relaxed game experience, VR will make the experience fantastic. Just sit down and relax, enjoy the beautiful stars. Dynamic connections, vivd images and wonderful stories of all the 88 constellations 6000 stars which are based on real data, you will learn a lot about the universe, constellation etc"
KNACK!,2018-02-27,0.0,0.49,https://cdn.akamai.steamstatic.com/steam/apps/802810/header.jpg?t=1657805497,0.0,40.0,150.0,"Single-player,Steam Achievements,Steam Cloud","Casual,Action,Adventure,Indie,Simulation,Platformer,Singleplayer,Relaxing,Minimalist,Colorful","Minimalistic arcade platformer. You are able to move only in one direction, can you get through it? 35+ Level 150+ Achievements Trading Cards Emoticons"
Death Rattle - Hell Unleashed,2021-06-03,0.0,16.99,https://cdn.akamai.steamstatic.com/steam/apps/1412560/header.jpg?t=1623443696,0.0,14.0,61.0,"Single-player,Steam Achievements,Partial Controller Support","Destruction,Shooter,Horror,Violent,Gore,Hack and Slash,Medieval,Crafting,Demons,Magic,First-Person,Singleplayer,3D,FPS,Souls-like,Atmospheric,Action,RPG,Open World,Realistic","You are the Death Rattle - humanity's last hope against the forces of hell! Instead of the sinners being damned to hell, hell came to them! Upon the conclusion of the reaping the creator wept for those left behind, and so you, the chosen - were given powers and gifts supreme. Abilities to defeat the looming evil and save those that remain! You become the last hope for redemption! Enjoy a 7-10 hour campaign where you fight to turn the tide against the evil forced of the hellion! Use a wide range of attacks and weaponry to defeat your evil foes with. The crossbow has four types of ammunition, there are four divine spells and four types of grenades to destroy the hellion with! Each ammunition and weapon type does varying damage to enemies. Crafting and inventory management are two big components of the experience in Death Rattle - Hell Unleashed. As you destroy enemies and environmental objects around the world loot and items will drop. You can pick these dropped items up to either take into battle with you or craft something useful with. Alternatively you can search the beautiful world for crafting components to craft ammunition, grenades, potions and much more! Hell offers a wide range of demons and devils to battle! Use your divine gifts and weaponry to destroy these foes and turn the tide on the forces of the hellion! Each enemy you vanquish provides you with a certain amount of experience as well as a spirit that is left behind. Gain enough experience to level up and improve an ability that you choose. Upgrade your abilities to become the ultimate warrior and hunter of evil! Select from four divine spells that each does varying amounts of damage and has other effects such as life-steal and area of effect. Each spell costs a certain amount of mana to cast, allowing you to choose a variety of play styles you can build your character towards. Upgrading spells cost varying amounts of spirits, these are gained from killing enemies and then collecting them from the dead enemy's body. Almost anything in the world is destructable, not only by you, but also your enemies. Cast a spell, shoot an arrow or throw a grenade and watch the world crumble in great detail!"
Runes of Avalon - Path of Magic,2017-07-26,0.0,8.99,nan,,,,nan,nan,"Match magical runes on a quest through Avalon! Take a fantastic journey through a magical world as you match the runes to help Evelyne fulfil her mission and find her way home. Welcome to the once glorious empire of Avalon, now clouded by the darkness of the evil Morganna's spells. After defeating Morganna in an intense magical battle, Evelyne, the protector of Avalon, must now cleanse Avalon from the dark curse with her Rune Magic. Help Evelyne to complete her mission and find her way home by matching the runes, encountering new locations, new spells and new challenges along the way. With three game modes and some unexpected twists, Runes of Avalon 2 takes you to an enchanting world of magic and mystery you won't want to leave. 100 great levels Amulet of Spells with 4 new spells 6 power-ups 10 new enchanting images to reveal Three game modes: Quest, Endless and Time Attack JigSaw mini-game Mystic music &amp"
Fight of Gods,2019-03-28,0.0,14.99,https://cdn.akamai.steamstatic.com/steam/apps/612930/header.jpg?t=1655873394,0.0,663.0,36.0,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Remote Play Together","Action,Indie,Fighting,2D Fighter,Mythology,Memes,2.5D,2D,Funny,Singleplayer,Local Multiplayer,Multiplayer,Casual,Beat 'em up,Spectacle fighter,Anime,Satire,Turn-Based Combat,PvP,Early Access","Your prayers have been answered! For the first time ever, gods, holy spirits and mythological characters from around the globe and throughout history will clash in an explosive 2D fighter where the entire world is at stake! Who will emerge victorious from the most destructive combat tournament the universe has ever witnessed? Features An unparalleled roster : Juggernauts from religion and mythology collide in battles filled with ancient magic and divine powers. Unleash the full might of Jesus, Buddha, Moses Zeus, Odin and many more in a struggle for existence itself! Legendary stages : A tournament as epic as this could only take place in the most iconic environments ever seen. Trade punches atop Mount Olympus and call upon the heavens for otherworldly powers as you tussle in the Garden Of Eden. Strategic combat : Immerse yourself in a four-button fighting system with tremendous depth. Counter each godÃ‚Æ’??s unique attributes with throws, anti-air attacks and special moves. Training mode : New to fighters? Hone your skills in the bespoke practice area to become the greatest god of the arena! Pick who's next! : Jump onto our Community Hub and tell us which gods we should include in future updates!"
Becastled,2021-02-08,0.0,14.99,nan,,,,nan,nan,Becastled is about building and defending your castle from sieges in a fantasy world! Build your castle Manage resources Train an army Survive a siege Explore ancient conflict between light &amp
C&amp,,,,nan,,,,nan,nan,nan
AKIBA'S TRIP: Hellbound & Debriefed,2021-07-20,0.0,29.99,nan,,,,nan,nan,"Supernatural creatures are stalking the pop culture mecca of AkihabaraÃ‚Æ’??and you know that because they've turned you into one of them. Their only weakness, and yours, is sunlight, which means there's only one way to stop them: call them out on the streets, knock their clothes off, and expose their skin before they can do it to you. Arm yourself with a rolled-up poster, a guitar, a laptop, a magical girl wand, or (if you insist) an actual weapon, then hit Akihabara's colorful streets. Browse recreations of real-life shops circa 2011, mingle with Akiba's residents and tourists, and discover the town's many secrets. Will you work with the secret paranormal-hunting agency, give the creatures a fair shake (hey, some of them seem all right), or just look out for your otaku friends? Choose your side, choose your missions, and enjoy a freewheeling adventure with AKIBA'S TRIP: Hellbound &amp"
Fly&Poop,2022-07-15,0.0,1.99,https://cdn.akamai.steamstatic.com/steam/apps/1890000/header.jpg?t=1657942676,0.0,0.0,0.0,Single-player,nan,"Fly. Deliver. Poop. Dovy has been kidnapped! She was taken to the top of the highest skyscraper in the city. Now you, Chester, have to rescue her. To rescue her, you need to help the people in the city and use the rewards they give you to fix a ventilator so you can fly high enough. Help the people with simple pigeon activities... like delivering messages, helping out with a thing or two and of course... pooping on people and cars! Also, be aware of dangers like cars and the cat that is always patrolling the city. As they can give you some serious hits! But you got this, fly and poop little pigeon! Pigeon mechanics: Fly, eat, poop. Your life bar and poop bar are one. More food, more life but also slower and heavier to fly. Less food, less life but also faster and lighter to fly. Pooping empties your bar, if you poop to much you will die. You can recharge by eating from trash cans or in parks. Hits from cars, people and the cat also empties your bar. Staying on water to much time also empties your bar. There are 7 total quests that include: pooping on people and cars, delivering messages from one character to another, and a couple of challenges like guiding a fireman and passing through 6 hoops on the clouds. You also have to find 3 key cards in the map. The rewards from the quests will help you to fix a ventilator and fly high enough to the rooftop of the skyscrapers. The key cards will help you to open doors and activate other ventilators, so you can 'climb' from one building to another. You do all this to rescue Dovy (the dove princess) who is on the highest building. You can also poop on cars and people just for fun."
Ping Pong League,2017-02-27,0.0,0.0,https://cdn.akamai.steamstatic.com/steam/apps/495520/header.jpg?t=1488776265,0.0,69.0,0.0,"Single-player,Multi-player","Sports,VR,Free to Play","PING PONG LEAGUE is a VR table tennis game where you can enjoy a real match experience. You can enjoy the feeling of an actual table tennis by tossing and serving the ball, and hitting back to a different direction by adjusting the angle of the racket. You also can walk freely in the stadium and enjoy playing basketball free throw and more(while the menu window is off). Multi-player Compete with other players from all around the world, interact with voice chat and hand gesture. You also can enjoy competing for weekly ranking. Single-player Have quick fun with arcade mode in Easy, Normal, and Hard modes. You also can enjoy competing for high score. Invite Friend With Steam friends, compete for table tennis."
Earthworms,2018-02-23,0.0,0.59,nan,,,,nan,nan,"The Earthworms is independent, artistic, point &amp"
Vacation Adventures: Park Ranger 10,2020-05-21,0.0,6.99,nan,,,,nan,nan,Spend a sensational Summer helping the Rangers run Pinecreek Hills &amp
Loot Box Simulator,2018-07-27,0.0,0.0,https://cdn.akamai.steamstatic.com/steam/apps/889240/header.jpg?t=1532674831,0.0,59.0,0.0,"Single-player,Steam Cloud","Simulation,Free to Play","Features: Hundreds of loot to collect: skins, boxes, accessories, skyboxes, and more! A suite of minigame experiences to explore! Tons of achievements to unlock! Ads to watch and surveys to take! and a story or something. What are loot boxes? Loot boxes are a popular form of monetization in video games. Similar to trading card packs, you have a chance of getting what you want when you open one. If a player runs out of boxes and still hasnÃ‚Æ’??t gotten what they wanted, additional loot boxes are usually available for purchase. Almost every major game last year included them, blurring the line between games and gambling. Certain forms of loot boxes are now illegal in Belgium and the Netherlands."
